"Ma","T","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","alphat","k","nut","p","rho","rhoMean","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00077859,299.92,0.27062,-0.014289,0,0.30019,-0.013533,0,0.028591,0.00064678,0,0.0012515,0,0,0,3.0965e-08,0,99770,1.1563,1.1548,1,0.00256,0.025,0.00256,0
0.00076671,299.91,0.26647,-0.014433,0,0.29612,-0.013676,0,0.028688,0.00064758,0,0.001249,0,0,0,3.0728e-08,0,99770,1.1563,1.1548,1,0.002565,0.025,0.002565,0
0.00075545,299.91,0.26254,-0.014571,0,0.29226,-0.013812,0,0.028782,0.00064841,0,0.0012465,0,0,0,3.0498e-08,0,99770,1.1563,1.1549,1,0.00257,0.025,0.00257,0
0.00074442,299.91,0.25868,-0.014706,0,0.28847,-0.013945,0,0.028875,0.00064926,0,0.001244,0,0,0,3.0272e-08,0,99770,1.1563,1.1549,1,0.002575,0.025,0.002575,0
0.00073339,299.9,0.25482,-0.014841,0,0.28469,-0.014079,0,0.028968,0.00065012,0,0.0012415,0,0,0,3.0046e-08,0,99770,1.1563,1.1549,1,0.00258,0.025,0.00258,0
0.00072235,299.9,0.25096,-0.014975,0,0.2809,-0.014212,0,0.029061,0.00065097,0,0.0012389,0,0,0,2.982e-08,0,99770,1.1563,1.1549,1,0.002585,0.025,0.002585,0
0.00071132,299.9,0.24711,-0.01511,0,0.27711,-0.014345,0,0.029154,0.00065182,0,0.0012364,0,0,0,2.9594e-08,0,99770,1.1563,1.1549,1,0.00259,0.025,0.00259,0
0.00070029,299.89,0.24325,-0.015245,0,0.27333,-0.014478,0,0.029247,0.00065267,0,0.0012339,0,0,0,2.9368e-08,0,99770,1.1564,1.1549,1,0.002595,0.025,0.002595,0
0.00068926,299.89,0.23939,-0.01538,0,0.26954,-0.014612,0,0.02934,0.00065352,0,0.0012314,0,0,0,2.9142e-08,0,99770,1.1564,1.1549,1,0.0026,0.025,0.0026,0
0.00067822,299.89,0.23554,-0.015515,0,0.26575,-0.014745,0,0.029434,0.00065437,0,0.0012289,0,0,0,2.8915e-08,0,99770,1.1564,1.1549,1,0.002605,0.025,0.002605,0
0.00066719,299.88,0.23168,-0.015649,0,0.26197,-0.014878,0,0.029527,0.00065522,0,0.0012263,0,0,0,2.8689e-08,0,99770,1.1564,1.1549,1,0.00261,0.025,0.00261,0
0.00065693,299.88,0.22809,-0.015776,0,0.25843,-0.015002,0,0.029616,0.00065611,0,0.0012239,0,0,0,2.8474e-08,0,99770,1.1564,1.155,1,0.002615,0.025,0.002615,0
0.00064669,299.88,0.2245,-0.015901,0,0.25491,-0.015126,0,0.029706,0.00065701,0,0.0012214,0,0,0,2.8259e-08,0,99770,1.1564,1.155,1,0.00262,0.025,0.00262,0
0.00063645,299.87,0.22092,-0.016027,0,0.25138,-0.015249,0,0.029795,0.00065791,0,0.0012189,0,0,0,2.8044e-08,0,99770,1.1564,1.155,1,0.002625,0.025,0.002625,0
0.00062621,299.87,0.21733,-0.016153,0,0.24786,-0.015373,0,0.029885,0.00065881,0,0.0012164,0,0,0,2.7829e-08,0,99770,1.1565,1.155,1,0.00263,0.025,0.00263,0
0.00061597,299.87,0.21375,-0.016279,0,0.24433,-0.015497,0,0.029974,0.00065971,0,0.0012139,0,0,0,2.7615e-08,0,99770,1.1565,1.155,1,0.002635,0.025,0.002635,0
0.00060573,299.86,0.21016,-0.016404,0,0.2408,-0.01562,0,0.030064,0.00066061,0,0.0012114,0,0,0,2.74e-08,0,99770,1.1565,1.155,1,0.00264,0.025,0.00264,0
0.00059549,299.86,0.20658,-0.01653,0,0.23728,-0.015744,0,0.030153,0.00066151,0,0.0012089,0,0,0,2.7185e-08,0,99770,1.1565,1.155,1,0.002645,0.025,0.002645,0
0.00058525,299.86,0.203,-0.016656,0,0.23375,-0.015868,0,0.030243,0.00066241,0,0.0012064,0,0,0,2.697e-08,0,99770,1.1565,1.155,1,0.00265,0.025,0.00265,0
0.00057517,299.85,0.19946,-0.01678,0,0.23028,-0.015989,0,0.030331,0.00066332,0,0.0012039,0,0,0,2.6757e-08,0,99770,1.1565,1.155,1,0.002655,0.025,0.002655,0
0.00056569,299.85,0.19614,-0.016897,0,0.227,-0.016104,0,0.030417,0.00066427,0,0.0012015,0,0,0,2.6553e-08,0,99770,1.1565,1.1551,1,0.00266,0.025,0.00266,0
0.0005562,299.85,0.19281,-0.017015,0,0.22372,-0.016218,0,0.030503,0.00066522,0,0.0011991,0,0,0,2.635e-08,0,99770,1.1565,1.1551,1,0.002665,0.025,0.002665,0
0.00054671,299.84,0.18948,-0.017132,0,0.22044,-0.016333,0,0.030589,0.00066617,0,0.0011966,0,0,0,2.6146e-08,0,99770,1.1566,1.1551,1,0.00267,0.025,0.00267,0
0.00053722,299.84,0.18615,-0.017249,0,0.21716,-0.016448,0,0.030674,0.00066712,0,0.0011942,0,0,0,2.5942e-08,0,99770,1.1566,1.1551,1,0.002675,0.025,0.002675,0
0.00052773,299.84,0.18282,-0.017367,0,0.21388,-0.016562,0,0.03076,0.00066807,0,0.0011918,0,0,0,2.5738e-08,0,99770,1.1566,1.1551,1,0.00268,0.025,0.00268,0
0.00051825,299.83,0.17949,-0.017484,0,0.21059,-0.016677,0,0.030846,0.00066903,0,0.0011893,0,0,0,2.5534e-08,0,99770,1.1566,1.1551,1,0.002685,0.025,0.002685,0
0.00050876,299.83,0.17616,-0.017601,0,0.20731,-0.016791,0,0.030932,0.00066998,0,0.0011869,0,0,0,2.533e-08,0,99770,1.1566,1.1551,1,0.00269,0.025,0.00269,0
0.00049927,299.83,0.17283,-0.017719,0,0.20403,-0.016906,0,0.031017,0.00067093,0,0.0011845,0,0,0,2.5126e-08,0,99770,1.1566,1.1551,1,0.002695,0.025,0.002695,0
0.0004901,299.82,0.16961,-0.017832,0,0.20085,-0.017017,0,0.031101,0.0006719,0,0.0011821,0,0,0,2.4927e-08,0,99770,1.1566,1.1551,1,0.0027,0.025,0.0027,0
0.00048133,299.82,0.16652,-0.017942,0,0.1978,-0.017123,0,0.031183,0.00067291,0,0.0011797,0,0,0,2.4734e-08,0,99770,1.1566,1.1552,1,0.002705,0.025,0.002705,0
0.00047255,299.82,0.16344,-0.018051,0,0.19475,-0.017229,0,0.031265,0.00067391,0,0.0011774,0,0,0,2.4541e-08,0,99770,1.1567,1.1552,1,0.00271,0.025,0.00271,0
0.00046377,299.81,0.16035,-0.018161,0,0.1917,-0.017335,0,0.031347,0.00067491,0,0.001175,0,0,0,2.4347e-08,0,99770,1.1567,1.1552,1,0.002715,0.025,0.002715,0
0.00045499,299.81,0.15726,-0.01827,0,0.18864,-0.017441,0,0.031429,0.00067592,0,0.0011727,0,0,0,2.4154e-08,0,99770,1.1567,1.1552,1,0.00272,0.025,0.00272,0
0.00044621,299.81,0.15417,-0.018379,0,0.18559,-0.017547,0,0.031511,0.00067692,0,0.0011703,0,0,0,2.3961e-08,0,99770,1.1567,1.1552,1,0.002725,0.025,0.002725,0
0.00043744,299.8,0.15108,-0.018489,0,0.18254,-0.017653,0,0.031593,0.00067793,0,0.001168,0,0,0,2.3768e-08,0,99770,1.1567,1.1552,1,0.00273,0.025,0.00273,0
0.00042866,299.8,0.14799,-0.018598,0,0.17948,-0.017759,0,0.031675,0.00067893,0,0.0011656,0,0,0,2.3574e-08,0,99770,1.1567,1.1552,1,0.002735,0.025,0.002735,0
0.00041988,299.8,0.1449,-0.018708,0,0.17643,-0.017865,0,0.031757,0.00067993,0,0.0011633,0,0,0,2.3381e-08,0,99770,1.1567,1.1552,1,0.00274,0.025,0.00274,0
0.00041157,299.79,0.14196,-0.018812,0,0.17352,-0.017966,0,0.031837,0.00068098,0,0.001161,0,0,0,2.3195e-08,0,99770,1.1567,1.1552,1,0.002745,0.025,0.002745,0
0.00040347,299.79,0.1391,-0.018914,0,0.17068,-0.018064,0,0.031915,0.00068204,0,0.0011587,0,0,0,2.3012e-08,0,99770,1.1568,1.1553,1,0.00275,0.025,0.00275,0
0.00039537,299.79,0.13623,-0.019017,0,0.16784,-0.018162,0,0.031993,0.0006831,0,0.0011565,0,0,0,2.2829e-08,0,99770,1.1568,1.1553,1,0.002755,0.025,0.002755,0
0.00038726,299.78,0.13336,-0.019119,0,0.165,-0.018261,0,0.032071,0.00068417,0,0.0011542,0,0,0,2.2646e-08,0,99770,1.1568,1.1553,1,0.00276,0.025,0.00276,0
0.00037916,299.78,0.1305,-0.019221,0,0.16216,-0.018359,0,0.03215,0.00068523,0,0.001152,0,0,0,2.2463e-08,0,99770,1.1568,1.1553,1,0.002765,0.025,0.002765,0
0.00037106,299.78,0.12763,-0.019323,0,0.15932,-0.018457,0,0.032228,0.00068629,0,0.0011497,0,0,0,2.228e-08,0,99770,1.1568,1.1553,1,0.00277,0.025,0.00277,0
0.00036296,299.78,0.12476,-0.019425,0,0.15647,-0.018555,0,0.032306,0.00068735,0,0.0011475,0,0,0,2.2097e-08,0,99770,1.1568,1.1553,1,0.002775,0.025,0.002775,0
0.00035486,299.77,0.1219,-0.019527,0,0.15363,-0.018653,0,0.032384,0.00068842,0,0.0011452,0,0,0,2.1914e-08,0,99770,1.1568,1.1553,1,0.00278,0.025,0.00278,0
0.00034675,299.77,0.11903,-0.01963,0,0.15079,-0.018752,0,0.032463,0.00068948,0,0.001143,0,0,0,2.1731e-08,0,99770,1.1568,1.1553,1,0.002785,0.025,0.002785,0
0.00033927,299.77,0.11636,-0.019725,0,0.14814,-0.018843,0,0.032537,0.0006906,0,0.0011408,0,0,0,2.1558e-08,0,99770,1.1569,1.1553,1,0.00279,0.025,0.00279,0
0.00033182,299.76,0.11371,-0.019821,0,0.14549,-0.018934,0,0.032612,0.00069172,0,0.0011387,0,0,0,2.1385e-08,0,99770,1.1569,1.1553,1,0.002795,0.025,0.002795,0
0.00032438,299.76,0.11105,-0.019916,0,0.14285,-0.019024,0,0.032686,0.00069285,0,0.0011365,0,0,0,2.1212e-08,0,99770,1.1569,1.1554,1,0.0028,0.025,0.0028,0
0.00031693,299.76,0.10839,-0.020012,0,0.14021,-0.019115,0,0.032761,0.00069397,0,0.0011344,0,0,0,2.1039e-08,0,99770,1.1569,1.1554,1,0.002805,0.025,0.002805,0
0.00030949,299.75,0.10574,-0.020107,0,0.13756,-0.019206,0,0.032835,0.0006951,0,0.0011322,0,0,0,2.0866e-08,0,99770,1.1569,1.1554,1,0.00281,0.025,0.00281,0
0.00030204,299.75,0.10308,-0.020203,0,0.13492,-0.019297,0,0.03291,0.00069622,0,0.0011301,0,0,0,2.0693e-08,0,99770,1.1569,1.1554,1,0.002815,0.025,0.002815,0
0.0002946,299.75,0.10042,-0.020298,0,0.13228,-0.019388,0,0.032984,0.00069735,0,0.001128,0,0,0,2.052e-08,0,99770,1.1569,1.1554,1,0.00282,0.025,0.00282,0
0.00028715,299.74,0.097768,-0.020393,0,0.12964,-0.019478,0,0.033059,0.00069847,0,0.0011258,0,0,0,2.0347e-08,0,99770,1.1569,1.1554,1,0.002825,0.025,0.002825,0
0.00027982,299.74,0.095145,-0.020488,0,0.12702,-0.019568,0,0.033133,0.00069961,0,0.0011237,0,0,0,2.0176e-08,0,99770,1.1569,1.1554,1,0.00283,0.025,0.00283,0
0.00027303,299.74,0.092684,-0.020577,0,0.12457,-0.019652,0,0.033203,0.0007008,0,0.0011217,0,0,0,2.0012e-08,0,99770,1.157,1.1554,1,0.002835,0.025,0.002835,0
0.00026624,299.74,0.090223,-0.020666,0,0.12211,-0.019736,0,0.033274,0.000702,0,0.0011196,0,0,0,1.9849e-08,0,99770,1.157,1.1554,1,0.00284,0.025,0.00284,0
0.00025945,299.73,0.087762,-0.020756,0,0.11965,-0.01982,0,0.033345,0.00070319,0,0.0011176,0,0,0,1.9685e-08,0,99770,1.157,1.1555,1,0.002845,0.025,0.002845,0
0.00025266,299.73,0.085301,-0.020845,0,0.11719,-0.019904,0,0.033416,0.00070438,0,0.0011156,0,0,0,1.9522e-08,0,99770,1.157,1.1555,1,0.00285,0.025,0.00285,0
0.00024587,299.73,0.082841,-0.020934,0,0.11473,-0.019988,0,0.033487,0.00070558,0,0.0011135,0,0,0,1.9359e-08,0,99770,1.157,1.1555,1,0.002855,0.025,0.002855,0
0.00023907,299.72,0.08038,-0.021024,0,0.11227,-0.020072,0,0.033557,0.00070677,0,0.0011115,0,0,0,1.9195e-08,0,99770,1.157,1.1555,1,0.00286,0.025,0.00286,0
0.00023228,299.72,0.077919,-0.021113,0,0.10981,-0.020156,0,0.033628,0.00070796,0,0.0011095,0,0,0,1.9032e-08,0,99770,1.157,1.1555,1,0.002865,0.025,0.002865,0
0.00022549,299.72,0.075458,-0.021202,0,0.10735,-0.02024,0,0.033699,0.00070916,0,0.0011075,0,0,0,1.8869e-08,0,99770,1.157,1.1555,1,0.00287,0.025,0.00287,0
0.00021899,299.72,0.073073,-0.021289,0,0.10497,-0.020321,0,0.033768,0.00071038,0,0.0011055,0,0,0,1.8709e-08,0,99770,1.157,1.1555,1,0.002875,0.025,0.002875,0
0.0002129,299.71,0.070796,-0.021373,0,0.10268,-0.020399,0,0.033835,0.00071165,0,0.0011036,0,0,0,1.8555e-08,0,99770,1.1571,1.1555,1,0.00288,0.025,0.00288,0
0.00020681,299.71,0.068519,-0.021456,0,0.1004,-0.020476,0,0.033902,0.00071292,0,0.0011016,0,0,0,1.8401e-08,0,99770,1.1571,1.1555,1,0.002885,0.025,0.002885,0
0.00020071,299.71,0.066242,-0.02154,0,0.098111,-0.020554,0,0.03397,0.00071418,0,0.0010997,0,0,0,1.8247e-08,0,99770,1.1571,1.1555,1,0.00289,0.025,0.00289,0
0.00019462,299.71,0.063965,-0.021624,0,0.095825,-0.020632,0,0.034037,0.00071545,0,0.0010978,0,0,0,1.8093e-08,0,99770,1.1571,1.1556,1,0.002895,0.025,0.002895,0
0.00018853,299.7,0.061688,-0.021707,0,0.093539,-0.020709,0,0.034104,0.00071672,0,0.0010959,0,0,0,1.7939e-08,0,99770,1.1571,1.1556,1,0.0029,0.025,0.0029,0
0.00018244,299.7,0.05941,-0.021791,0,0.091253,-0.020787,0,0.034171,0.00071799,0,0.001094,0,0,0,1.7785e-08,0,99770,1.1571,1.1556,1,0.002905,0.025,0.002905,0
0.00017634,299.7,0.057133,-0.021875,0,0.088967,-0.020865,0,0.034238,0.00071925,0,0.001092,0,0,0,1.7631e-08,0,99770,1.1571,1.1556,1,0.00291,0.025,0.00291,0
0.00017025,299.69,0.054856,-0.021958,0,0.086682,-0.020942,0,0.034305,0.00072052,0,0.0010901,0,0,0,1.7477e-08,0,99770,1.1571,1.1556,1,0.002915,0.025,0.002915,0
0.00016472,299.69,0.052691,-0.022039,0,0.084501,-0.021016,0,0.03437,0.00072184,0,0.0010883,0,0,0,1.7329e-08,0,99770,1.1571,1.1556,1,0.00292,0.025,0.00292,0
0.00015948,299.69,0.050585,-0.022117,0,0.082376,-0.021088,0,0.034433,0.00072319,0,0.0010865,0,0,0,1.7184e-08,0,99770,1.1572,1.1556,1,0.002925,0.025,0.002925,0
0.00015424,299.69,0.048479,-0.022196,0,0.08025,-0.02116,0,0.034497,0.00072454,0,0.0010847,0,0,0,1.7038e-08,0,99770,1.1572,1.1556,1,0.00293,0.025,0.00293,0
0.000149,299.68,0.046372,-0.022274,0,0.078125,-0.021232,0,0.034561,0.00072588,0,0.0010829,0,0,0,1.6893e-08,0,99770,1.1572,1.1556,1,0.002935,0.025,0.002935,0
0.00014376,299.68,0.044266,-0.022353,0,0.075999,-0.021304,0,0.034624,0.00072723,0,0.0010811,0,0,0,1.6748e-08,0,99770,1.1572,1.1556,1,0.00294,0.025,0.00294,0
0.00013852,299.68,0.04216,-0.022431,0,0.073874,-0.021376,0,0.034688,0.00072858,0,0.0010792,0,0,0,1.6603e-08,0,99770,1.1572,1.1557,1,0.002945,0.025,0.002945,0
0.00013328,299.68,0.040053,-0.02251,0,0.071749,-0.021448,0,0.034751,0.00072993,0,0.0010774,0,0,0,1.6458e-08,0,99770,1.1572,1.1557,1,0.00295,0.025,0.00295,0
0.00012804,299.67,0.037947,-0.022588,0,0.069623,-0.021519,0,0.034815,0.00073127,0,0.0010756,0,0,0,1.6313e-08,0,99770,1.1572,1.1557,1,0.002955,0.025,0.002955,0
0.0001228,299.67,0.035841,-0.022667,0,0.067498,-0.021591,0,0.034878,0.00073262,0,0.0010738,0,0,0,1.6168e-08,0,99770,1.1572,1.1557,1,0.00296,0.025,0.00296,0
0.00011874,299.67,0.033879,-0.022741,0,0.065508,-0.021658,0,0.034939,0.00073405,0,0.0010721,0,0,0,1.603e-08,0,99770,1.1572,1.1557,1,0.002965,0.025,0.002965,0
0.00011481,299.67,0.031933,-0.022815,0,0.063533,-0.021725,0,0.034999,0.00073548,0,0.0010704,0,0,0,1.5894e-08,0,99770,1.1572,1.1557,1,0.00297,0.025,0.00297,0
0.00011088,299.66,0.029988,-0.022889,0,0.061558,-0.021792,0,0.035059,0.00073691,0,0.0010687,0,0,0,1.5757e-08,0,99770,1.1573,1.1557,1,0.002975,0.025,0.002975,0
0.00010695,299.66,0.028042,-0.022963,0,0.059583,-0.021858,0,0.035119,0.00073834,0,0.001067,0,0,0,1.5621e-08,0,99770,1.1573,1.1557,1,0.00298,0.025,0.00298,0
0.00010302,299.66,0.026096,-0.023037,0,0.057609,-0.021925,0,0.035179,0.00073978,0,0.0010653,0,0,0,1.5485e-08,0,99770,1.1573,1.1557,1,0.002985,0.025,0.002985,0
9.9088e-05,299.66,0.024151,-0.02311,0,0.055634,-0.021991,0,0.035239,0.00074121,0,0.0010636,0,0,0,1.5348e-08,0,99770,1.1573,1.1557,1,0.00299,0.025,0.00299,0
9.5158e-05,299.65,0.022205,-0.023184,0,0.053659,-0.022058,0,0.035299,0.00074264,0,0.0010619,0,0,0,1.5212e-08,0,99770,1.1573,1.1557,1,0.002995,0.025,0.002995,0
9.1228e-05,299.65,0.020259,-0.023258,0,0.051684,-0.022124,0,0.035359,0.00074407,0,0.0010602,0,0,0,1.5075e-08,0,99770,1.1573,1.1558,1,0.003,0.025,0.003,0
8.7601e-05,299.65,0.018334,-0.023331,0,0.049729,-0.02219,0,0.035419,0.00074552,0,0.0010585,0,0,0,1.494e-08,0,99770,1.1573,1.1558,1,0.003005,0.025,0.003005,0
8.586e-05,299.65,0.016538,-0.023401,0,0.047894,-0.022252,0,0.035475,0.00074704,0,0.0010569,0,0,0,1.4812e-08,0,99770,1.1573,1.1558,1,0.00301,0.025,0.00301,0
8.4119e-05,299.64,0.014742,-0.023471,0,0.04606,-0.022314,0,0.035532,0.00074856,0,0.0010553,0,0,0,1.4683e-08,0,99770,1.1573,1.1558,1,0.003015,0.025,0.003015,0
8.2378e-05,299.64,0.012946,-0.02354,0,0.044226,-0.022375,0,0.035588,0.00075009,0,0.0010537,0,0,0,1.4555e-08,0,99770,1.1573,1.1558,1,0.00302,0.025,0.00302,0
8.0637e-05,299.64,0.01115,-0.02361,0,0.042391,-0.022437,0,0.035645,0.00075161,0,0.0010521,0,0,0,1.4427e-08,0,99770,1.1573,1.1558,1,0.003025,0.025,0.003025,0
7.8896e-05,299.64,0.0093544,-0.02368,0,0.040557,-0.022499,0,0.035702,0.00075313,0,0.0010505,0,0,0,1.4299e-08,0,99770,1.1574,1.1558,1,0.00303,0.025,0.00303,0
7.7155e-05,299.64,0.0075584,-0.023749,0,0.038722,-0.022561,0,0.035758,0.00075465,0,0.0010489,0,0,0,1.4171e-08,0,99770,1.1574,1.1558,1,0.003035,0.025,0.003035,0
7.5414e-05,299.63,0.0057625,-0.023819,0,0.036888,-0.022622,0,0.035815,0.00075618,0,0.0010473,0,0,0,1.4043e-08,0,99770,1.1574,1.1558,1,0.00304,0.025,0.00304,0
7.3674e-05,299.63,0.0039666,-0.023889,0,0.035053,-0.022684,0,0.035871,0.0007577,0,0.0010456,0,0,0,1.3915e-08,0,99770,1.1574,1.1558,1,0.003045,0.025,0.003045,0
7.2912e-05,299.63,0.0022234,-0.023957,0,0.033268,-0.022744,0,0.035927,0.00075926,0,0.0010441,0,0,0,1.3789e-08,0,99770,1.1574,1.1558,1,0.00305,0.025,0.00305,0
7.3762e-05,299.63,0.00056708,-0.024023,0,0.031565,-0.022801,0,0.03598,0.00076088,0,0.0010426,0,0,0,1.3669e-08,0,99770,1.1574,1.1558,1,0.003055,0.025,0.003055,0
7.4611e-05,299.62,-0.0010892,-0.024089,0,0.029861,-0.022859,0,0.036033,0.00076249,0,0.001041,0,0,0,1.3549e-08,0,99770,1.1574,1.1559,1,0.00306,0.025,0.00306,0
7.5461e-05,299.62,-0.0027456,-0.024154,0,0.028158,-0.022916,0,0.036087,0.00076411,0,0.0010395,0,0,0,1.3429e-08,0,99770,1.1574,1.1559,1,0.003065,0.025,0.003065,0
7.6311e-05,299.62,-0.0044019,-0.02422,0,0.026454,-0.022973,0,0.03614,0.00076573,0,0.001038,0,0,0,1.3309e-08,0,99770,1.1574,1.1559,1,0.00307,0.025,0.00307,0
7.716e-05,299.62,-0.0060581,-0.024286,0,0.02475,-0.023031,0,0.036193,0.00076735,0,0.0010365,0,0,0,1.3188e-08,0,99770,1.1574,1.1559,1,0.003075,0.025,0.003075,0
7.801e-05,299.62,-0.0077145,-0.024352,0,0.023047,-0.023088,0,0.036247,0.00076897,0,0.001035,0,0,0,1.3068e-08,0,99770,1.1574,1.1559,1,0.00308,0.025,0.00308,0
7.886e-05,299.61,-0.0093708,-0.024418,0,0.021343,-0.023145,0,0.0363,0.00077058,0,0.0010335,0,0,0,1.2948e-08,0,99770,1.1574,1.1559,1,0.003085,0.025,0.003085,0
7.9709e-05,299.61,-0.011027,-0.024484,0,0.01964,-0.023203,0,0.036353,0.0007722,0,0.0010319,0,0,0,1.2828e-08,0,99770,1.1575,1.1559,1,0.00309,0.025,0.00309,0
8.1627e-05,299.61,-0.012602,-0.024548,0,0.018012,-0.023258,0,0.036405,0.00077388,0,0.0010305,0,0,0,1.2712e-08,0,99770,1.1575,1.1559,1,0.003095,0.025,0.003095,0
8.4198e-05,299.61,-0.014127,-0.02461,0,0.016432,-0.023311,0,0.036455,0.0007756,0,0.001029,0,0,0,1.26e-08,0,99770,1.1575,1.1559,1,0.0031,0.025,0.0031,0
8.677e-05,299.61,-0.015652,-0.024673,0,0.014851,-0.023364,0,0.036505,0.00077731,0,0.0010276,0,0,0,1.2487e-08,0,99770,1.1575,1.1559,1,0.003105,0.025,0.003105,0
8.9341e-05,299.6,-0.017178,-0.024735,0,0.01327,-0.023418,0,0.036555,0.00077903,0,0.0010262,0,0,0,1.2375e-08,0,99770,1.1575,1.1559,1,0.00311,0.025,0.00311,0
9.1913e-05,299.6,-0.018703,-0.024798,0,0.01169,-0.023471,0,0.036605,0.00078075,0,0.0010247,0,0,0,1.2262e-08,0,99770,1.1575,1.1559,1,0.003115,0.025,0.003115,0
9.4485e-05,299.6,-0.020228,-0.02486,0,0.010109,-0.023524,0,0.036655,0.00078246,0,0.0010233,0,0,0,1.215e-08,0,99770,1.1575,1.1559,1,0.00312,0.025,0.00312,0
9.7056e-05,299.6,-0.021753,-0.024922,0,0.0085285,-0.023578,0,0.036705,0.00078418,0,0.0010219,0,0,0,1.2037e-08,0,99770,1.1575,1.156,1,0.003125,0.025,0.003125,0
9.9628e-05,299.6,-0.023278,-0.024985,0,0.0069479,-0.023631,0,0.036755,0.0007859,0,0.0010204,0,0,0,1.1925e-08,0,99770,1.1575,1.156,1,0.00313,0.025,0.00313,0
0.0001022,299.59,-0.024803,-0.025047,0,0.0053673,-0.023684,0,0.036805,0.00078761,0,0.001019,0,0,0,1.1812e-08,0,99770,1.1575,1.156,1,0.003135,0.025,0.003135,0
0.00010529,299.59,-0.026224,-0.025107,0,0.003885,-0.023735,0,0.036853,0.00078942,0,0.0010176,0,0,0,1.1706e-08,0,99770,1.1575,1.156,1,0.00314,0.025,0.00314,0
0.00010846,299.59,-0.027627,-0.025167,0,0.0024186,-0.023785,0,0.0369,0.00079124,0,0.0010163,0,0,0,1.1601e-08,0,99770,1.1575,1.156,1,0.003145,0.025,0.003145,0
0.00011163,299.59,-0.02903,-0.025226,0,0.00095225,-0.023834,0,0.036947,0.00079306,0,0.0010149,0,0,0,1.1496e-08,0,99770,1.1575,1.156,1,0.00315,0.025,0.00315,0
0.0001148,299.59,-0.030434,-0.025286,0,-0.00051411,-0.023884,0,0.036993,0.00079489,0,0.0010135,0,0,0,1.1391e-08,0,99770,1.1575,1.156,1,0.003155,0.025,0.003155,0
0.00011798,299.59,-0.031837,-0.025345,0,-0.0019805,-0.023934,0,0.03704,0.00079671,0,0.0010122,0,0,0,1.1285e-08,0,99770,1.1576,1.156,1,0.00316,0.025,0.00316,0
0.00012115,299.58,-0.03324,-0.025404,0,-0.0034468,-0.023984,0,0.037087,0.00079853,0,0.0010108,0,0,0,1.118e-08,0,99770,1.1576,1.156,1,0.003165,0.025,0.003165,0
0.00012432,299.58,-0.034643,-0.025464,0,-0.0049131,-0.024033,0,0.037134,0.00080035,0,0.0010094,0,0,0,1.1075e-08,0,99770,1.1576,1.156,1,0.00317,0.025,0.00317,0
0.00012749,299.58,-0.036047,-0.025523,0,-0.0063795,-0.024083,0,0.037181,0.00080217,0,0.0010081,0,0,0,1.097e-08,0,99770,1.1576,1.156,1,0.003175,0.025,0.003175,0
0.00013067,299.58,-0.037438,-0.025582,0,-0.0078349,-0.024133,0,0.037228,0.000804,0,0.0010067,0,0,0,1.0865e-08,0,99770,1.1576,1.156,1,0.00318,0.025,0.00318,0
0.00013391,299.58,-0.038727,-0.025639,0,-0.0091937,-0.024179,0,0.037272,0.00080593,0,0.0010054,0,0,0,1.0767e-08,0,99770,1.1576,1.156,1,0.003185,0.025,0.003185,0
0.00013714,299.58,-0.040016,-0.025696,0,-0.010552,-0.024226,0,0.037316,0.00080786,0,0.0010041,0,0,0,1.0669e-08,0,99770,1.1576,1.1561,1,0.00319,0.025,0.00319,0
0.00014038,299.57,-0.041305,-0.025753,0,-0.011911,-0.024272,0,0.03736,0.00080979,0,0.0010028,0,0,0,1.0571e-08,0,99770,1.1576,1.1561,1,0.003195,0.025,0.003195,0
0.00014361,299.57,-0.042594,-0.025809,0,-0.01327,-0.024319,0,0.037403,0.00081172,0,0.0010015,0,0,0,1.0473e-08,0,99770,1.1576,1.1561,1,0.0032,0.025,0.0032,0
0.00014685,299.57,-0.043883,-0.025866,0,-0.014629,-0.024365,0,0.037447,0.00081365,0,0.0010002,0,0,0,1.0375e-08,0,99770,1.1576,1.1561,1,0.003205,0.025,0.003205,0
0.00015008,299.57,-0.045172,-0.025923,0,-0.015988,-0.024412,0,0.037491,0.00081558,0,0.00099891,0,0,0,1.0277e-08,0,99770,1.1576,1.1561,1,0.00321,0.025,0.00321,0
0.00015332,299.57,-0.04646,-0.02598,0,-0.017346,-0.024458,0,0.037535,0.00081751,0,0.00099761,0,0,0,1.0179e-08,0,99770,1.1576,1.1561,1,0.003215,0.025,0.003215,0
0.00015656,299.57,-0.047749,-0.026036,0,-0.018705,-0.024505,0,0.037579,0.00081944,0,0.0009963,0,0,0,1.008e-08,0,99770,1.1576,1.1561,1,0.00322,0.025,0.00322,0
0.00015975,299.56,-0.049002,-0.026092,0,-0.02003,-0.024551,0,0.037622,0.00082141,0,0.00099502,0,0,0,9.9847e-09,0,99770,1.1576,1.1561,1,0.003225,0.025,0.003225,0
0.00016286,299.56,-0.050185,-0.026146,0,-0.021289,-0.024594,0,0.037663,0.00082346,0,0.00099377,0,0,0,9.8933e-09,0,99770,1.1576,1.1561,1,0.00323,0.025,0.00323,0
