"E:0","E:1","E:2","epsilon","epsilonD","epsilonI","volt","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0010355,1.8988e+05,0.00077037,1,nan,nan,11589,1,0.0016038,0,0.0050038,0
0.0010651,1.894e+05,0.00082835,1,nan,nan,11587,1,0.0016104,0,0.0050104,0
0.0010948,1.8891e+05,0.00088632,1,nan,nan,11586,1,0.001617,0,0.005017,0
0.0011245,1.8843e+05,0.0009443,1,nan,nan,11585,1,0.0016236,0,0.0050236,0
0.0011542,1.8794e+05,0.0010023,1,nan,nan,11584,1,0.0016302,0,0.0050302,0
0.0011839,1.8745e+05,0.0010603,1,nan,nan,11582,1,0.0016368,0,0.0050368,0
0.0012136,1.8697e+05,0.0011182,1,nan,nan,11581,1,0.0016434,0,0.0050434,0
0.0012433,1.8648e+05,0.0011762,1,nan,nan,11580,1,0.00165,0,0.00505,0
0.001273,1.86e+05,0.0012342,1,nan,nan,11578,1,0.0016566,0,0.0050566,0
0.0012638,1.8554e+05,0.001164,1,nan,nan,11577,1,0.0016632,0,0.0050632,0
0.0012385,1.8509e+05,0.0010405,1,nan,nan,11576,1,0.0016698,0,0.0050698,0
0.0012131,1.8465e+05,0.00091703,1,nan,nan,11575,1,0.0016764,0,0.0050764,0
0.0011877,1.842e+05,0.00079354,1,nan,nan,11574,1,0.001683,0,0.005083,0
0.0011624,1.8376e+05,0.00067004,1,nan,nan,11573,1,0.0016896,0,0.0050896,0
0.001137,1.8331e+05,0.00054655,1,nan,nan,11571,1,0.0016962,0,0.0050962,0
0.0011117,1.8287e+05,0.00042306,1,nan,nan,11570,1,0.0017028,0,0.0051028,0
0.0010863,1.8242e+05,0.00029955,1,nan,nan,11569,1,0.0017094,0,0.0051094,0
0.0010609,1.8198e+05,0.00017606,1,nan,nan,11568,1,0.001716,0,0.005116,0
